dataset,method,comparison,repetition_a,repetition_a_name,repetition_b,repetition_b_name,idx,threshold,average_precision
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1599,0.7,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1599,0.75,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1599,0.8,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1599,0.85,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1599,0.8999999999999999,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1599,0.95,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1418,0.5,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1418,0.55,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1418,0.6,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1418,0.65,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1418,0.7,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1418,0.75,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1418,0.8,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1418,0.85,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1418,0.8999999999999999,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1418,0.95,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1385,0.5,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1385,0.55,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1385,0.6,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1385,0.65,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1385,0.7,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1385,0.75,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1385,0.8,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1385,0.85,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1385,0.8999999999999999,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1385,0.95,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1237,0.5,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1237,0.55,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1237,0.6,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1237,0.65,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1237,0.7,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1237,0.75,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1237,0.8,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1237,0.85,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1237,0.8999999999999999,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1237,0.95,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1283,0.5,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1283,0.55,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1283,0.6,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1283,0.65,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1283,0.7,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1283,0.75,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1283,0.8,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1283,0.85,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1283,0.8999999999999999,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1283,0.95,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1377,0.5,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1377,0.55,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1377,0.6,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1377,0.65,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1377,0.7,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1377,0.75,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1377,0.8,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1377,0.85,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1377,0.8999999999999999,1.0
cFOS_in_HC,cellpose,0,1,cyto2,2,cyto2,1377,0.95,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1608,0.5,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1608,0.55,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1608,0.6,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1608,0.65,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1608,0.7,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1608,0.75,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1608,0.8,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1608,0.85,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1608,0.8999999999999999,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1608,0.95,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1582,0.5,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1582,0.55,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1582,0.6,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1582,0.65,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1582,0.7,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1582,0.75,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1582,0.8,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1582,0.85,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1582,0.8999999999999999,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1582,0.95,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1444,0.5,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1444,0.55,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1444,0.6,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1444,0.65,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1444,0.7,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1444,0.75,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1444,0.8,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1444,0.85,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1444,0.8999999999999999,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1444,0.95,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1599,0.5,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1599,0.55,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1599,0.6,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1599,0.65,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1599,0.7,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1599,0.75,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1599,0.8,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1599,0.85,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1599,0.8999999999999999,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1599,0.95,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1418,0.5,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1418,0.55,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1418,0.6,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1418,0.65,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1418,0.7,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1418,0.75,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1418,0.8,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1418,0.85,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1418,0.8999999999999999,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1418,0.95,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1385,0.5,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1385,0.55,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1385,0.6,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1385,0.65,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1385,0.7,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1385,0.75,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1385,0.8,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1385,0.85,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1385,0.8999999999999999,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1385,0.95,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1237,0.5,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1237,0.55,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1237,0.6,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1237,0.65,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1237,0.7,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1237,0.75,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1237,0.8,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1237,0.85,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1237,0.8999999999999999,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1237,0.95,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1283,0.5,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1283,0.55,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1283,0.6,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1283,0.65,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1283,0.7,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1283,0.75,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1283,0.8,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1283,0.85,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1283,0.8999999999999999,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1283,0.95,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1377,0.5,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1377,0.55,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1377,0.6,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1377,0.65,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1377,0.7,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1377,0.75,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1377,0.8,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1377,0.85,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1377,0.8999999999999999,1.0
cFOS_in_HC,cellpose,1,1,cyto2,3,cyto2,1377,0.95,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1608,0.5,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1608,0.55,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1608,0.6,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1608,0.65,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1608,0.7,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1608,0.75,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1608,0.8,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1608,0.85,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1608,0.8999999999999999,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1608,0.95,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1582,0.5,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1582,0.55,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1582,0.6,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1582,0.65,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1582,0.7,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1582,0.75,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1582,0.8,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1582,0.85,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1582,0.8999999999999999,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1582,0.95,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1444,0.5,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1444,0.55,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1444,0.6,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1444,0.65,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1444,0.7,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1444,0.75,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1444,0.8,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1444,0.85,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1444,0.8999999999999999,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1444,0.95,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1599,0.5,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1599,0.55,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1599,0.6,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1599,0.65,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1599,0.7,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1599,0.75,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1599,0.8,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1599,0.85,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1599,0.8999999999999999,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1599,0.95,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1418,0.5,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1418,0.55,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1418,0.6,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1418,0.65,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1418,0.7,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1418,0.75,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1418,0.8,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1418,0.85,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1418,0.8999999999999999,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1418,0.95,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1385,0.5,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1385,0.55,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1385,0.6,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1385,0.65,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1385,0.7,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1385,0.75,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1385,0.8,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1385,0.85,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1385,0.8999999999999999,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1385,0.95,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1237,0.5,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1237,0.55,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1237,0.6,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1237,0.65,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1237,0.7,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1237,0.75,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1237,0.8,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1237,0.85,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1237,0.8999999999999999,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1237,0.95,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1283,0.5,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1283,0.55,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1283,0.6,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1283,0.65,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1283,0.7,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1283,0.75,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1283,0.8,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1283,0.85,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1283,0.8999999999999999,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1283,0.95,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1377,0.5,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1377,0.55,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1377,0.6,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1377,0.65,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1377,0.7,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1377,0.75,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1377,0.8,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1377,0.85,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1377,0.8999999999999999,1.0
cFOS_in_HC,cellpose,2,2,cyto2,3,cyto2,1377,0.95,1.0
cFOS_in_HC,cellpose_single,0,1,1,2,2,1608,0.5,0.875
cFOS_in_HC,cellpose_single,0,1,1,2,2,1608,0.55,0.8595041
cFOS_in_HC,cellpose_single,0,1,1,2,2,1608,0.6,0.8442623
cFOS_in_HC,cellpose_single,0,1,1,2,2,1608,0.65,0.8442623
cFOS_in_HC,cellpose_single,0,1,1,2,2,1608,0.7,0.8442623
cFOS_in_HC,cellpose_single,0,1,1,2,2,1608,0.75,0.8442623
cFOS_in_HC,cellpose_single,0,1,1,2,2,1608,0.8,0.8292683
cFOS_in_HC,cellpose_single,0,1,1,2,2,1608,0.85,0.8145161
cFOS_in_HC,cellpose_single,0,1,1,2,2,1608,0.8999999999999999,0.7578125
cFOS_in_HC,cellpose_single,0,1,1,2,2,1608,0.95,0.39751554
cFOS_in_HC,cellpose_single,0,1,1,2,2,1582,0.5,1.0
cFOS_in_HC,cellpose_single,0,1,1,2,2,1582,0.55,1.0
cFOS_in_HC,cellpose_single,0,1,1,2,2,1582,0.6,1.0
cFOS_in_HC,cellpose_single,0,1,1,2,2,1582,0.65,1.0
cFOS_in_HC,cellpose_single,0,1,1,2,2,1582,0.7,1.0
cFOS_in_HC,cellpose_single,0,1,1,2,2,1582,0.75,0.8947368
cFOS_in_HC,cellpose_single,0,1,1,2,2,1582,0.8,0.8
cFOS_in_HC,cellpose_single,0,1,1,2,2,1582,0.85,0.71428573
cFOS_in_HC,cellpose_single,0,1,1,2,2,1582,0.8999999999999999,0.5
cFOS_in_HC,cellpose_single,0,1,1,2,2,1582,0.95,0.16129032
cFOS_in_HC,cellpose_single,0,1,1,2,2,1444,0.5,0.90625
cFOS_in_HC,cellpose_single,0,1,1,2,2,1444,0.55,0.90625
cFOS_in_HC,cellpose_single,0,1,1,2,2,1444,0.6,0.90625
cFOS_in_HC,cellpose_single,0,1,1,2,2,1444,0.65,0.90625
cFOS_in_HC,cellpose_single,0,1,1,2,2,1444,0.7,0.8484849
cFOS_in_HC,cellpose_single,0,1,1,2,2,1444,0.75,0.7941176
cFOS_in_HC,cellpose_single,0,1,1,2,2,1444,0.8,0.6052632
cFOS_in_HC,cellpose_single,0,1,1,2,2,1444,0.85,0.41860464
cFOS_in_HC,cellpose_single,0,1,1,2,2,1444,0.8999999999999999,0.38636363
cFOS_in_HC,cellpose_single,0,1,1,2,2,1444,0.95,0.07017544
cFOS_in_HC,cellpose_single,0,1,1,2,2,1599,0.5,0.85714287
cFOS_in_HC,cellpose_single,0,1,1,2,2,1599,0.55,0.85714287
cFOS_in_HC,cellpose_single,0,1,1,2,2,1599,0.6,0.85714287
cFOS_in_HC,cellpose_single,0,1,1,2,2,1599,0.65,0.77272725
cFOS_in_HC,cellpose_single,0,1,1,2,2,1599,0.7,0.77272725
cFOS_in_HC,cellpose_single,0,1,1,2,2,1599,0.75,0.6956522
cFOS_in_HC,cellpose_single,0,1,1,2,2,1599,0.8,0.625
cFOS_in_HC,cellpose_single,0,1,1,2,2,1599,0.85,0.625
cFOS_in_HC,cellpose_single,0,1,1,2,2,1599,0.8999999999999999,0.56
cFOS_in_HC,cellpose_single,0,1,1,2,2,1599,0.95,0.18181819
cFOS_in_HC,cellpose_single,0,1,1,2,2,1418,0.5,0.9166667
cFOS_in_HC,cellpose_single,0,1,1,2,2,1418,0.55,0.9166667
cFOS_in_HC,cellpose_single,0,1,1,2,2,1418,0.6,0.9166667
cFOS_in_HC,cellpose_single,0,1,1,2,2,1418,0.65,0.9166667
cFOS_in_HC,cellpose_single,0,1,1,2,2,1418,0.7,0.9166667
cFOS_in_HC,cellpose_single,0,1,1,2,2,1418,0.75,0.9166667
cFOS_in_HC,cellpose_single,0,1,1,2,2,1418,0.8,0.84
cFOS_in_HC,cellpose_single,0,1,1,2,2,1418,0.85,0.84
cFOS_in_HC,cellpose_single,0,1,1,2,2,1418,0.8999999999999999,0.5862069
cFOS_in_HC,cellpose_single,0,1,1,2,2,1418,0.95,0.0952381
cFOS_in_HC,cellpose_single,0,1,1,2,2,1385,0.5,0.9444444
cFOS_in_HC,cellpose_single,0,1,1,2,2,1385,0.55,0.9444444
cFOS_in_HC,cellpose_single,0,1,1,2,2,1385,0.6,0.9444444
cFOS_in_HC,cellpose_single,0,1,1,2,2,1385,0.65,0.8918919
cFOS_in_HC,cellpose_single,0,1,1,2,2,1385,0.7,0.8918919
cFOS_in_HC,cellpose_single,0,1,1,2,2,1385,0.75,0.8918919
cFOS_in_HC,cellpose_single,0,1,1,2,2,1385,0.8,0.8918919
cFOS_in_HC,cellpose_single,0,1,1,2,2,1385,0.85,0.8918919
cFOS_in_HC,cellpose_single,0,1,1,2,2,1385,0.8999999999999999,0.75
cFOS_in_HC,cellpose_single,0,1,1,2,2,1385,0.95,0.5217391
cFOS_in_HC,cellpose_single,0,1,1,2,2,1237,0.5,0.92391306
cFOS_in_HC,cellpose_single,0,1,1,2,2,1237,0.55,0.92391306
cFOS_in_HC,cellpose_single,0,1,1,2,2,1237,0.6,0.92391306
cFOS_in_HC,cellpose_single,0,1,1,2,2,1237,0.65,0.92391306
cFOS_in_HC,cellpose_single,0,1,1,2,2,1237,0.7,0.9032258
cFOS_in_HC,cellpose_single,0,1,1,2,2,1237,0.75,0.8061224
cFOS_in_HC,cellpose_single,0,1,1,2,2,1237,0.8,0.77
cFOS_in_HC,cellpose_single,0,1,1,2,2,1237,0.85,0.6857143
cFOS_in_HC,cellpose_single,0,1,1,2,2,1237,0.8999999999999999,0.5
cFOS_in_HC,cellpose_single,0,1,1,2,2,1237,0.95,0.22916667
cFOS_in_HC,cellpose_single,0,1,1,2,2,1283,0.5,0.884058
cFOS_in_HC,cellpose_single,0,1,1,2,2,1283,0.55,0.884058
cFOS_in_HC,cellpose_single,0,1,1,2,2,1283,0.6,0.884058
cFOS_in_HC,cellpose_single,0,1,1,2,2,1283,0.65,0.884058
cFOS_in_HC,cellpose_single,0,1,1,2,2,1283,0.7,0.8309859
cFOS_in_HC,cellpose_single,0,1,1,2,2,1283,0.75,0.8055556
cFOS_in_HC,cellpose_single,0,1,1,2,2,1283,0.8,0.8055556
cFOS_in_HC,cellpose_single,0,1,1,2,2,1283,0.85,0.8055556
cFOS_in_HC,cellpose_single,0,1,1,2,2,1283,0.8999999999999999,0.7808219
cFOS_in_HC,cellpose_single,0,1,1,2,2,1283,0.95,0.39784947
cFOS_in_HC,cellpose_single,0,1,1,2,2,1377,0.5,0.84
cFOS_in_HC,cellpose_single,0,1,1,2,2,1377,0.55,0.84
cFOS_in_HC,cellpose_single,0,1,1,2,2,1377,0.6,0.84
cFOS_in_HC,cellpose_single,0,1,1,2,2,1377,0.65,0.84
cFOS_in_HC,cellpose_single,0,1,1,2,2,1377,0.7,0.7692308
cFOS_in_HC,cellpose_single,0,1,1,2,2,1377,0.75,0.7037037
cFOS_in_HC,cellpose_single,0,1,1,2,2,1377,0.8,0.53333336
cFOS_in_HC,cellpose_single,0,1,1,2,2,1377,0.85,0.48387095
cFOS_in_HC,cellpose_single,0,1,1,2,2,1377,0.8999999999999999,0.3529412
cFOS_in_HC,cellpose_single,0,1,1,2,2,1377,0.95,0.12195122
cFOS_in_HC,cellpose_single,1,1,1,3,3,1608,0.5,0.88135594
cFOS_in_HC,cellpose_single,1,1,1,3,3,1608,0.55,0.88135594
cFOS_in_HC,cellpose_single,1,1,1,3,3,1608,0.6,0.8655462
cFOS_in_HC,cellpose_single,1,1,1,3,3,1608,0.65,0.8655462
cFOS_in_HC,cellpose_single,1,1,1,3,3,1608,0.7,0.8655462
cFOS_in_HC,cellpose_single,1,1,1,3,3,1608,0.75,0.8655462
cFOS_in_HC,cellpose_single,1,1,1,3,3,1608,0.8,0.8655462
cFOS_in_HC,cellpose_single,1,1,1,3,3,1608,0.85,0.8655462
